id,time,SPEI_01_month
2010_06_01,1275350400000,0.2351873219013214
2010_07_01,1277942400000,-0.017425591126084328
2010_08_01,1280620800000,0.6711843013763428
2010_09_01,1283299200000,-0.6291171312332153
2010_10_01,1285891200000,1.6415964365005493
2010_11_01,1288569600000,0.3580803871154785
2010_12_01,1291161600000,2.05790638923645
2011_01_01,1293840000000,-0.6059926748275757
2011_02_01,1296518400000,0.08363092690706253
2011_03_01,1298937600000,0.8371676206588745
2011_04_01,1301616000000,-0.05667562410235405
2011_05_01,1304208000000,1.0131256580352783
2011_06_01,1306886400000,0.8869343996047974
2011_07_01,1309478400000,0.8035758137702942
2011_08_01,1312156800000,-0.44417741894721985
2011_09_01,1314835200000,-0.3521837890148163
2011_10_01,1317427200000,0.6194721460342407
2011_11_01,1320105600000,0.6882220506668091
2011_12_01,1322697600000,-1.0586776733398438
2012_01_01,1325376000000,-0.8881732225418091
2012_02_01,1328054400000,-0.9341257214546204
2012_03_01,1330560000000,-0.011758835054934025
2012_04_01,1333238400000,0.7538770437240601
2012_05_01,1335830400000,-0.8362085223197937
2012_06_01,1338508800000,-0.23743438720703125
2012_07_01,1341100800000,0.8394808769226074
2012_08_01,1343779200000,-0.9979179501533508
2012_09_01,1346457600000,-0.39235010743141174
2012_10_01,1349049600000,0.22590555250644684
2012_11_01,1351728000000,0.19417935609817505
2012_12_01,1354320000000,0.6042202711105347
2013_01_01,1356998400000,-0.74966961145401
2013_02_01,1359676800000,-0.9138225317001343
2013_03_01,1362096000000,-0.9796698093414307
2013_04_01,1364774400000,-1.007232666015625
2013_05_01,1367366400000,-0.5364151000976562
2013_06_01,1370044800000,-0.79900062084198
2013_07_01,1372636800000,-0.8418948650360107
2013_08_01,1375315200000,0.3894260823726654
2013_09_01,1377993600000,0.3571343719959259
2013_10_01,1380585600000,-0.05411377549171448
2013_11_01,1383264000000,0.13440904021263123
2013_12_01,1385856000000,-1.209599256515503
2014_01_01,1388534400000,-1.7008625268936157
2014_02_01,1391212800000,-0.18608488142490387
2014_03_01,1393632000000,-0.8435083627700806
2014_04_01,1396310400000,-0.45274618268013
2014_05_01,1398902400000,-1.1601139307022095
2014_06_01,1401580800000,-0.79900062084198
2014_07_01,1404172800000,-0.9905340671539307
2014_08_01,1406851200000,0.9487397074699402
2014_09_01,1409529600000,-0.1278100460767746
2014_10_01,1412121600000,-0.6476019024848938
2014_11_01,1414800000000,-0.39685115218162537
2014_12_01,1417392000000,1.016244649887085
2015_01_01,1420070400000,-1.2522472143173218
2015_02_01,1422748800000,-1.3441537618637085
2015_03_01,1425168000000,-1.779115080833435
2015_04_01,1427846400000,-0.14695407450199127
2015_05_01,1430438400000,0.6643077731132507
2015_06_01,1433116800000,-1.4355323314666748
2015_07_01,1435708800000,1.4309085607528687
2015_08_01,1438387200000,-0.3256624639034271
2015_09_01,1441065600000,0.20690134167671204
2015_10_01,1443657600000,-0.5793453454971313
2015_11_01,1446336000000,0.5607975125312805
2015_12_01,1448928000000,-0.19076032936573029
2016_01_01,1451606400000,0.6406431794166565
2016_02_01,1454284800000,-1.4848623275756836
2016_03_01,1456790400000,-0.07682681083679199
2016_04_01,1459468800000,-0.4866741895675659
2016_05_01,1462060800000,0.3237024247646332
2016_06_01,1464739200000,-1.4433696269989014
2016_07_01,1467331200000,-0.5409791469573975
2016_08_01,1470009600000,-0.027684511616826057
2016_09_01,1472688000000,-0.20452964305877686
2016_10_01,1475280000000,0.5813411474227905
2016_11_01,1477958400000,0.10644697397947311
2016_12_01,1480550400000,0.7720640897750854
2017_01_01,1483228800000,1.6100960969924927
2017_02_01,1485907200000,1.002607822418213
2017_03_01,1488326400000,-1.0574228763580322
2017_04_01,1491004800000,0.4631677269935608
2017_05_01,1493596800000,0.5284488201141357
2017_06_01,1496275200000,-1.2769509553909302
2017_07_01,1498867200000,-1.8756675720214844
2017_08_01,1501545600000,-0.8406622409820557
2017_09_01,1504224000000,0.7172824144363403
2017_10_01,1506816000000,-0.6703431010246277
2017_11_01,1509494400000,-0.7580001354217529
2017_12_01,1512086400000,-1.6805899143218994
2018_01_01,1514764800000,-0.4093058407306671
2018_02_01,1517443200000,-1.315255880355835
2018_03_01,1519862400000,0.6060079336166382
2018_04_01,1522540800000,-0.7787299752235413
2018_05_01,1525132800000,-0.4729476273059845
2018_06_01,1527811200000,-1.0657435655593872
2018_07_01,1530403200000,-1.8356719017028809
2018_08_01,1533081600000,-0.378251314163208
2018_09_01,1535760000000,-0.27283570170402527
2018_10_01,1538352000000,0.19077718257904053
2018_11_01,1541030400000,0.5805690288543701
2018_12_01,1543622400000,-0.29839304089546204
2019_01_01,1546300800000,0.6631144881248474
2019_02_01,1548979200000,1.276070237159729
2019_03_01,1551398400000,0.14624077081680298
2019_04_01,1554076800000,-0.6289657950401306
2019_05_01,1556668800000,1.9698647260665894
2019_06_01,1559347200000,-0.1612440049648285
2019_07_01,1561939200000,-0.0762179046869278
2019_08_01,1564617600000,-1.256091833114624
2019_09_01,1567296000000,0.37330836057662964
2019_10_01,1569888000000,-0.7233656048774719
2019_11_01,1572566400000,0.7764407992362976
2019_12_01,1575158400000,0.883748471736908
2020_01_01,1577836800000,-1.2222182750701904
2020_02_01,1580515200000,-1.439276099205017
2020_03_01,1583020800000,0.8975219130516052
2020_04_01,1585699200000,1.3163195848464966
2020_05_01,1588291200000,-1.017213225364685
2020_06_01,1590969600000,-0.3224632740020752
2020_07_01,1593561600000,-0.9757480025291443
2020_08_01,1596240000000,-1.897898554801941
2020_09_01,1598918400000,-1.2602181434631348
2020_10_01,1601510400000,-1.368822693824768
2020_11_01,1604188800000,-0.7359937429428101
2020_12_01,1606780800000,-0.7482842803001404
2021_01_01,1609459200000,0.13553668558597565
2021_02_01,1612137600000,-1.348284125328064
2021_03_01,1614556800000,-0.14290285110473633
2021_04_01,1617235200000,-0.9000956416130066
2021_05_01,1619827200000,-0.737151563167572
2021_06_01,1622505600000,-1.7796190977096558
2021_07_01,1625097600000,-1.74155592918396
2021_08_01,1627776000000,-0.01495781634002924
2021_09_01,1630454400000,-0.146852508187294
2021_10_01,1633046400000,1.1837451457977295
2021_11_01,1635724800000,-0.8965563178062439
2021_12_01,1638316800000,1.3973021507263184
2022_01_01,1640995200000,-1.63937246799469
2022_02_01,1643673600000,-1.6261638402938843
2022_03_01,1646092800000,-0.8728479743003845
2022_04_01,1648771200000,-0.6836026906967163
2022_05_01,1651363200000,-0.5491874814033508
2022_06_01,1654041600000,-0.44187918305397034
2022_07_01,1656633600000,-0.5107694268226624
2022_08_01,1659312000000,-1.0759457349777222
2022_09_01,1661990400000,-0.4125518202781677
2022_10_01,1664582400000,-0.5945155620574951
2022_11_01,1667260800000,0.23040154576301575
2022_12_01,1669852800000,1.2238729000091553
