id,time,SPEI_01_month
2010_06_01,1275350400000,0.01797274500131607
2010_07_01,1277942400000,1.979587197303772
2010_08_01,1280620800000,-0.4984757900238037
2010_09_01,1283299200000,0.019950438290834427
2010_10_01,1285891200000,-1.2036477327346802
2010_11_01,1288569600000,-1.1711634397506714
2010_12_01,1291161600000,-1.6290841102600098
2011_01_01,1293840000000,-0.8587074279785156
2011_02_01,1296518400000,-0.427360475063324
2011_03_01,1298937600000,-1.7613674402236938
2011_04_01,1301616000000,-2.161325454711914
2011_05_01,1304208000000,-1.70851731300354
2011_06_01,1306886400000,-2.289637565612793
2011_07_01,1309478400000,-1.1302144527435303
2011_08_01,1312156800000,-1.6987066268920898
2011_09_01,1314835200000,-0.8433744311332703
2011_10_01,1317427200000,-0.650452196598053
